displayName,appID,createdDateTime,identifierUris
"Azure Graph-Ext","a8ec0b8e-a095-41bb-95fd-777a72fe9038","2026-08-30T20:05:04.178Z","api://Azure Graph-Ext-a8ec0b8e"
"The NEW GLOBAL NETWORK-Ext","830dfe34-ce07-457f-acf3-41d0189a6229","2026-08-30T20:05:04.238Z","api://The NEW GLOBAL NETWORK-Ext-830dfe34"
"Azure Cognitive Search-Ext","040268e3-3676-4a9c-ba0d-3270f7bfd273","2026-08-30T20:05:04.265Z","api://Azure Cognitive Search-Ext-040268e3"
"Cortana Experience with O365-Ext","a7208c6d-8566-4ac8-b7ac-0fa30fe69c7d","2026-08-30T20:05:04.357Z","api://Cortana Experience with O365-Ext-a7208c6d"
"Microsoft.MileIQ-Ext","15ccb0f0-fa2e-419f-bf11-75366aaeceb8","2026-08-30T20:05:04.408Z","api://Microsoft.MileIQ-Ext-15ccb0f0"
"Azure Key Vault Managed HSM-Ext","fd11b602-0a33-43cc-8a4b-183810693ed8","2026-08-30T20:05:04.451Z","api://Azure Key Vault Managed HSM-Ext-fd11b602"
"Microsoft Defender for Cloud Scanner Resource Provider-Ext","4fab4b98-9f44-4032-9b98-509be0e31ecb","2026-08-30T20:05:04.480Z","api://Microsoft Defender for Cloud Scanner Resource Provider-Ext-4fab4b98"
"MicrosoftHybridDataAADapp-Ext","897588ed-09d5-4bbc-a5fc-f4a78fcc64db","2026-08-30T20:05:04.613Z","api://MicrosoftHybridDataAADapp-Ext-897588ed"
"PlayFab-Ext","9639e372-b762-4c78-b9aa-37465696e1eb","2026-08-30T20:05:04.627Z","api://PlayFab-Ext-9639e372"
"Azure Hilo Service-Ext","bf679031-3e26-44fa-b401-8fa7c48bb82c","2026-08-30T20:05:04.672Z","api://Azure Hilo Service-Ext-bf679031"
"HPC Cache Resource Provider-Ext","f4330c28-432f-4a95-b464-d376783c4a08","2026-08-30T20:05:04.722Z","api://HPC Cache Resource Provider-Ext-f4330c28"
"Compute Recommendation Service-Ext","e21911b0-147b-4940-b441-2979a81d7536","2026-08-30T20:05:04.872Z","api://Compute Recommendation Service-Ext-e21911b0"
"Intune DeviceCheckIn ConfidentialClient-Ext","98089d10-3847-47cc-964e-ffbe7cf62e8b","2026-08-30T20:05:04.915Z","api://Intune DeviceCheckIn ConfidentialClient-Ext-98089d10"
"Azure Arc Data Services-Ext","9325de04-7168-43fd-9c70-74fc4e6512b1","2026-08-30T20:05:04.955Z","api://Azure Arc Data Services-Ext-9325de04"
"Office 365 Management APIs-Ext","366df040-b75e-4cc5-934a-a9cdf1319f39","2026-08-30T20:05:05.026Z","api://Office 365 Management APIs-Ext-366df040"
"Azure Edge Zones storage backend-Ext","886b9b05-7ae7-43c9-932d-c75388b91a18","2026-08-30T20:05:05.058Z","api://Azure Edge Zones storage backend-Ext-886b9b05"
"Office365 Zoom-Ext","3f99a7c8-e22f-4368-8da6-2b8e0edd752e","2026-08-30T20:05:05.097Z","api://Office365 Zoom-Ext-3f99a7c8"
"Azure Machine Learning Authorization App 1-Ext","2b47b10a-c865-4d7e-8f27-73f9c19ce807","2026-08-30T20:05:05.150Z","api://Azure Machine Learning Authorization App 1-Ext-2b47b10a"
"Azure AD Identity Governance Insights-Ext","f8ed0cd9-3f95-4748-a77b-599692bae947","2026-08-30T20:05:05.258Z","api://Azure AD Identity Governance Insights-Ext-f8ed0cd9"
"AML Registries-Ext","1c265ee6-b0c1-42dd-b0d4-904748c16436","2026-08-30T20:05:05.345Z","api://AML Registries-Ext-1c265ee6"
"Autonomous Development Platform-Ext","083c034f-6829-48f0-8552-92881d8f3237","2026-08-30T20:05:05.409Z","api://Autonomous Development Platform-Ext-083c034f"
"Microsoft Intune SCCM Connector-Ext","db3c19fe-ea19-4aac-9eaf-5e59ee07f4c8","2026-08-30T20:05:05.464Z","api://Microsoft Intune SCCM Connector-Ext-db3c19fe"
"Microsoft Exchange Online Protection-Ext","6c188bae-6856-4c09-b76f-ce4d48b5d3a4","2026-08-30T20:05:05.500Z","api://Microsoft Exchange Online Protection-Ext-6c188bae"
"Azure Reserved Instance Application-Ext","1ed8fc3a-ec57-4d9b-9387-8bd74a959423","2026-08-30T20:05:05.591Z","api://Azure Reserved Instance Application-Ext-1ed8fc3a"
"Citibank-Ext","1ade9a87-7782-4118-ab45-eba6e54db0bb","2026-08-30T20:05:05.725Z","api://Citibank-Ext-1ade9a87"
"Microsoft Operations Management Suite-Ext","33cd5175-9801-4b3a-88ab-fc07d77a34ce","2026-08-30T20:05:05.856Z","api://Microsoft Operations Management Suite-Ext-33cd5175"
"WindowsDefenderATP-Ext","18e35883-77f6-48aa-b10e-b5a68bcca4e4","2026-08-30T20:05:05.890Z","api://WindowsDefenderATP-Ext-18e35883"
"Azure Analysis Services-Ext","c99de15c-d20f-4c6e-adf1-3b9a59879fd4","2026-08-30T20:05:05.923Z","api://Azure Analysis Services-Ext-c99de15c"
"Azure Spring Cloud Domain-Management Dogfood-Ext","1abcab3c-7d66-4d55-b5a2-ebd617e0d417","2026-08-30T20:05:05.953Z","api://Azure Spring Cloud Domain-Management Dogfood-Ext-1abcab3c"
"Az-Ext","d19003cd-85cf-4a62-a6e4-eedce0f12281","2026-08-30T20:05:05.980Z","api://Az-Ext-d19003cd"
"Fidalgo Dataplane Public-Ext","18aec1e5-3179-47e4-baaa-ffaaf7cc08e2","2026-08-30T20:05:06.088Z","api://Fidalgo Dataplane Public-Ext-18aec1e5"
"MicrosoftMigrateProject-Ext","9d428b71-0897-4930-9fbd-4fcfc51bef3f","2026-08-30T20:05:06.135Z","api://MicrosoftMigrateProject-Ext-9d428b71"
"Microsoft.SecurityDevOps Resource Provider-Ext","b949a52a-56ab-4f20-a9cc-48af4a4533ad","2026-08-30T20:05:06.209Z","api://Microsoft.SecurityDevOps Resource Provider-Ext-b949a52a"
"Microsoft Azure Alerts Management-Ext","db3762c1-fdc6-4b14-9207-0f9cf64fd8fb","2026-08-30T20:05:06.321Z","api://Microsoft Azure Alerts Management-Ext-db3762c1"
"Office 365 Exchange Online-Ext","6d0c065a-e7a0-4ccf-af9d-b8b520e25473","2026-08-30T20:05:06.378Z","api://Office 365 Exchange Online-Ext-6d0c065a"
"James-122-Ext","5ac8aba8-3b92-4acb-8c3a-9535739eccaa","2026-08-30T20:05:06.405Z","api://James-122-Ext-5ac8aba8"
"Azure Machine Learning Singularity-Ext","0adf5c14-fc93-4627-b69c-5d406864ca69","2026-08-30T20:05:06.434Z","api://Azure Machine Learning Singularity-Ext-0adf5c14"
"Storage Resource Provider-Ext","2db5e11e-16c2-4a35-ada7-24900bada311","2026-08-30T20:05:06.475Z","api://Storage Resource Provider-Ext-2db5e11e"
"Outlook Lite-Ext","fae0188e-e4de-4a59-a391-cfc3965b36d8","2026-08-30T20:05:06.564Z","api://Outlook Lite-Ext-fae0188e"
"Office365 Zoom-Ext","121defd8-298b-483b-a466-0444bb68fee6","2026-08-30T20:05:06.624Z","api://Office365 Zoom-Ext-121defd8"
"Domain Controller Services-Ext","30891c31-6d13-4d62-91d2-028a89e0c984","2026-08-30T20:05:06.643Z","api://Domain Controller Services-Ext-30891c31"
"Azure Maps Resource Provider-Ext","b8122836-a881-4a29-a30c-8e436e3c24d5","2026-08-30T20:05:06.829Z","api://Azure Maps Resource Provider-Ext-b8122836"
"Azure Service Connector Resource Provider-Ext","056f3869-0368-43d1-b919-7880cb44f4e1","2026-08-30T20:05:06.932Z","api://Azure Service Connector Resource Provider-Ext-056f3869"
"Bing-Ext","d206d4f1-2fa1-4ac5-bdd2-5e68de5e0dfd","2026-08-30T20:05:07.010Z","api://Bing-Ext-d206d4f1"
"CPIM Service-Ext","1c79387f-1c9e-4fb6-a62e-98b2901560b7","2026-08-30T20:05:07.064Z","api://CPIM Service-Ext-1c79387f"
"Azure Lab Services-Ext","93ad948f-2089-469a-8dc7-cf51143d82ce","2026-08-30T20:05:07.103Z","api://Azure Lab Services-Ext-93ad948f"
"Azure Machine Learning-Ext","0e99950c-95aa-40db-842a-46c0d1a7ee79","2026-08-30T20:05:07.126Z","api://Azure Machine Learning-Ext-0e99950c"
"MicrosoftAzureRedisCache-Ext","f455b0eb-a723-41e0-a5a6-01c9c55de5db","2026-08-30T20:05:07.150Z","api://MicrosoftAzureRedisCache-Ext-f455b0eb"
"Compute Recommendation Service-Ext","29f98bd7-abd5-407e-afe5-bbb3c9a3e58f","2026-08-30T20:05:07.174Z","api://Compute Recommendation Service-Ext-29f98bd7"
"Microsoft Device Management Checkin-Ext","cd26838f-74e7-4b00-ba49-2cb3c5e95735","2026-08-30T20:05:07.190Z","api://Microsoft Device Management Checkin-Ext-cd26838f"
"Azure Media Services-Ext","e5fddd6c-6278-4f7a-a24c-b2c39e88db98","2026-08-30T20:05:07.227Z","api://Azure Media Services-Ext-e5fddd6c"
"Intelligent Recommendations Service-Ext","1a6f31c0-da2e-41f1-88f5-8dfdbe72e925","2026-08-30T20:05:07.261Z","api://Intelligent Recommendations Service-Ext-1a6f31c0"
"AzureBackup_Fabric_Service-Ext","db50b2f3-fa84-47ed-8a32-8f8350895e3f","2026-08-30T20:05:07.360Z","api://AzureBackup_Fabric_Service-Ext-db50b2f3"
"AzNet Security Guard-Ext","da0af98a-fe5b-49b8-8c81-e255092b3165","2026-08-30T20:05:07.490Z","api://AzNet Security Guard-Ext-da0af98a"
"Azure Signup Api-Ext","d38ccac2-1d4c-4f74-b132-309afb57f918","2026-08-30T20:05:07.614Z","api://Azure Signup Api-Ext-d38ccac2"
"Backup Management Service-Ext","2967f71d-c0aa-4828-a903-dba28876c112","2026-08-30T20:05:07.659Z","api://Backup Management Service-Ext-2967f71d"
"Azure Management Groups-Ext","9a53c0b4-3439-4d7c-90a4-a1fa908e9113","2026-08-30T20:05:07.705Z","api://Azure Management Groups-Ext-9a53c0b4"
"Skype for Business Online-Ext","05d2b57b-9cf0-4845-afc3-d98107ea89e3","2026-08-30T20:05:07.882Z","api://Skype for Business Online-Ext-05d2b57b"
"Project Fidalgo-Ext","62b748d4-5a55-42a1-b858-33582a7109fd","2026-08-30T20:05:07.975Z","api://Project Fidalgo-Ext-62b748d4"
"Microsoft.IoTFirmwareDefense.NonProd-Ext","a30bd801-aed2-453a-9817-035bec5099ef","2026-08-30T20:05:08.086Z","api://Microsoft.IoTFirmwareDefense.NonProd-Ext-a30bd801"
"MicrosoftAutomanaged-Ext","4d4313e8-be53-491b-a36c-f8890c312401","2026-08-30T20:05:08.110Z","api://MicrosoftAutomanaged-Ext-4d4313e8"
"Azure Monitor for SAP Solutions-Ext","1cdbaf24-256e-47cf-ae5c-ce6fc06e6079","2026-08-30T20:05:08.164Z","api://Azure Monitor for SAP Solutions-Ext-1cdbaf24"
"Cortana Runtime Service-Ext","031a5631-85d4-4810-aabb-397dfcfc8e7c","2026-08-30T20:05:08.238Z","api://Cortana Runtime Service-Ext-031a5631"
"*.*-Ext","6f1e2ced-fec4-4026-b6e3-34bf92c5ad00","2026-08-30T20:05:08.293Z","api://*.*-Ext-6f1e2ced"
"Cortana at Work Service-Ext","cf22e1b7-b3a4-442b-85a0-51fd716f1561","2026-08-30T20:05:08.337Z","api://Cortana at Work Service-Ext-cf22e1b7"
"Azure Edge Zones storage-Ext","a9c2c988-4bc1-4ef5-8593-89c9d3f29c3f","2026-08-30T20:05:08.389Z","api://Azure Edge Zones storage-Ext-a9c2c988"
"Azure DNS-Ext","3f9090bf-97a5-4436-b673-32ae1d52f2f4","2026-08-30T20:05:08.505Z","api://Azure DNS-Ext-3f9090bf"
"asmcontainerimagescanner-Ext","2cc63091-ce9a-4b39-9e96-d96194135e67","2026-08-30T20:05:08.694Z","api://asmcontainerimagescanner-Ext-2cc63091"
"Microsoft Outlook-Ext","30003ca4-9f41-4708-84d2-b3973a5c3bc3","2026-08-30T20:05:08.778Z","api://Microsoft Outlook-Ext-30003ca4"
"Microsoft Policy Insights Provider Data Plane-Ext","b167e72f-54a6-4b74-839d-cfe94668a170","2026-08-30T20:05:08.941Z","api://Microsoft Policy Insights Provider Data Plane-Ext-b167e72f"
"CAS API Security RP-Ext","9632f0a2-1c37-4702-8144-4707f3a1878f","2026-08-30T20:05:08.970Z","api://CAS API Security RP-Ext-9632f0a2"
"Azure Bastion-Ext","9103d651-7255-438d-8920-6b65f55fbd8a","2026-08-30T20:05:09.021Z","api://Azure Bastion-Ext-9103d651"
"Azure AD Identity Governance-Ext","80f193ec-6de5-4f7e-9170-e7f427c16492","2026-08-30T20:05:09.070Z","api://Azure AD Identity Governance-Ext-80f193ec"
"Microsoft Mobile Application Management-Ext","14a830b7-1791-458e-94d7-98562c05b0d6","2026-08-30T20:05:09.092Z","api://Microsoft Mobile Application Management-Ext-14a830b7"
"Azure Cosmos DB-Ext","fb39c60d-1de1-47df-a0e6-95774e23e6ab","2026-08-30T20:05:09.132Z","api://Azure Cosmos DB-Ext-fb39c60d"
"Azure Advisor-Ext","bb4ed983-b006-4e7a-800f-a1c569df1a04","2026-08-30T20:05:09.162Z","api://Azure Advisor-Ext-bb4ed983"
"Azure Smart Alerts-Ext","e44c1319-1dbf-46ce-976a-ff7a2de3a8bb","2026-08-30T20:05:09.190Z","api://Azure Smart Alerts-Ext-e44c1319"
"Azure Sphere Resource Provider-Ext","374ff928-fb0e-48dc-8a8a-f7907f49b112","2026-08-30T20:05:09.258Z","api://Azure Sphere Resource Provider-Ext-374ff928"
"Office 365 Management APIs-Ext","5368e767-46d1-4a97-9c62-73261f13842d","2026-08-30T20:05:09.320Z","api://Office 365 Management APIs-Ext-5368e767"
"AADPremiumService-Ext","18922796-c9db-4126-8657-717a12eca9bc","2026-08-30T20:05:09.344Z","api://AADPremiumService-Ext-18922796"
"Pipedream-Ext","85d07f4f-26e6-4746-b0b3-941b0c0d8067","2026-08-30T20:05:09.381Z","api://Pipedream-Ext-85d07f4f"
"Azure Cosmos DB Virtual Network To Network Resource Provider-Ext","9ea4adb4-69f4-450b-9c83-4da56028a20e","2026-08-30T20:05:09.427Z","api://Azure Cosmos DB Virtual Network To Network Resource Provider-Ext-9ea4adb4"
"Microsoft Azure Synapse Resource Provider-Ext","75207014-9cd0-406f-b636-319b94d98410","2026-08-30T20:05:09.470Z","api://Microsoft Azure Synapse Resource Provider-Ext-75207014"
"Azure Portal-Ext","af33a463-3b46-4b0c-85df-fedb9cce2ba8","2026-08-30T20:05:09.512Z","api://Azure Portal-Ext-af33a463"
"Liftr-SW-FPA-ARM-AME-Ext","a1e95798-0309-4a76-b992-fb0f410917d9","2026-08-30T20:05:09.567Z","api://Liftr-SW-FPA-ARM-AME-Ext-a1e95798"
"ADP-Ext","58737bdb-9779-447a-b4fa-b4d1c651d7e5","2026-08-30T20:05:09.625Z","api://ADP-Ext-58737bdb"
"Azure Digital Twins-Ext","31db0be3-f51d-4643-b3c0-13e3c78e3c62","2026-08-30T20:05:09.665Z","api://Azure Digital Twins-Ext-31db0be3"
"Bing-Ext","f071fcb1-7a8e-4096-95a7-31d9d5038d5c","2026-08-30T20:05:09.895Z","api://Bing-Ext-f071fcb1"
"Liftr Elastic RPaaS-Ext","b3ba8e75-2d09-42a2-9f5e-f36e8576f67d","2026-08-30T20:05:10.020Z","api://Liftr Elastic RPaaS-Ext-b3ba8e75"
"Azure Virtual Desktop ARM Provider-Ext","e4d4dada-9903-4b5c-866f-e40545724f3e","2026-08-30T20:05:10.048Z","api://Azure Virtual Desktop ARM Provider-Ext-e4d4dada"
"Microsoft Intune Advanced Threat Protection Integration-Ext","56482952-3746-4d1c-b043-ed52481af1a5","2026-08-30T20:05:10.087Z","api://Microsoft Intune Advanced Threat Protection Integration-Ext-56482952"
"Azure Logistics-Ext","2b749251-89e3-4da5-8a2e-d4cccbc821c9","2026-08-30T20:05:10.127Z","api://Azure Logistics-Ext-2b749251"
"Microsoft.MileIQ.RESTService-Ext","fddf55dd-b1cd-4cfd-aedd-f07abaee1f63","2026-08-30T20:05:10.212Z","api://Microsoft.MileIQ.RESTService-Ext-fddf55dd"
"Microsoft Approval Management-Ext","5f9ac3e7-ab49-4af9-a717-057d19cc1726","2026-08-30T20:05:10.258Z","api://Microsoft Approval Management-Ext-5f9ac3e7"
"Microsoft Partner-Ext","5558281a-0575-410e-b9df-fbb730d23c4d","2026-08-30T20:05:10.306Z","api://Microsoft Partner-Ext-5558281a"
"Azure Credential Configuration Endpoint Service-Ext","491b537d-a1cc-470d-a0c8-a4aaf8317b11","2026-08-30T20:05:10.337Z","api://Azure Credential Configuration Endpoint Service-Ext-491b537d"
"AzureUpdateCenter-Ext","2d576d8c-8d31-41b5-8f36-f18d8cc3d475","2026-08-30T20:05:10.378Z","api://AzureUpdateCenter-Ext-2d576d8c"
"Azure AD Identity Governance - Directory Management-Ext","050d3f92-49ec-403e-84de-f5f8516291d4","2026-08-30T20:05:10.452Z","api://Azure AD Identity Governance - Directory Management-Ext-050d3f92"
"Cortana Runtime Service-Ext","ea65cee4-4e3b-4113-81d5-a9e7c186dec2","2026-08-30T20:05:10.475Z","api://Cortana Runtime Service-Ext-ea65cee4"
"Azure Data Warehouse Polybase-Ext","2fcc822e-59da-4670-9312-e12fc71e298c","2026-08-30T20:05:10.502Z","api://Azure Data Warehouse Polybase-Ext-2fcc822e"
"Databricks Resource Provider-Ext","9dbd34aa-4095-4e76-be13-760c51638a78","2026-08-30T20:05:10.526Z","api://Databricks Resource Provider-Ext-9dbd34aa"
"Azure Service Fabric Resource Provider-Ext","444f55e2-e873-440c-8405-1ca2eafa5464","2026-08-30T20:05:10.586Z","api://Azure Service Fabric Resource Provider-Ext-444f55e2"
"StoragePool Resource Provider-Ext","23302a19-baa1-4b2c-b764-7d9551512a58","2026-08-30T20:05:10.638Z","api://StoragePool Resource Provider-Ext-23302a19"
"frp-prod-Ext","82b529a9-e9fc-4f90-b9c6-a80075e0dd4a","2026-08-30T20:05:10.719Z","api://frp-prod-Ext-82b529a9"
"Microsoft.Azure.SyncFabric-Ext","679e11a4-e6d6-41ba-a727-ee5d912cd533","2026-08-30T20:05:10.778Z","api://Microsoft.Azure.SyncFabric-Ext-679e11a4"
"Dynamics 365 Business Central-Ext","18aa53c9-9c30-4f29-9706-84e632366cd1","2026-08-30T20:05:10.846Z","api://Dynamics 365 Business Central-Ext-18aa53c9"
"Yggdrasil-Ext","062cdf63-2601-4683-b000-47a849e51604","2026-08-30T20:05:10.899Z","api://Yggdrasil-Ext-062cdf63"
"ACR-Tasks-Network-Ext","f4ef3179-ee15-4fb5-aae0-eadce4a388c4","2026-08-30T20:05:10.934Z","api://ACR-Tasks-Network-Ext-f4ef3179"
"NFV Resource Provider-Ext","96a728df-a3a7-4b0a-a622-bb4a82633f3c","2026-08-30T20:05:10.967Z","api://NFV Resource Provider-Ext-96a728df"
"Azure Monitor System-Ext","ad6d64cd-a8f0-4b92-9b49-dee0316b2ea0","2026-08-30T20:05:10.996Z","api://Azure Monitor System-Ext-ad6d64cd"
"Intune Partner Data Delivery Service-Ext","98e75b0d-a087-4cc7-88a4-f64b4e2d1dcb","2026-08-30T20:05:11.040Z","api://Intune Partner Data Delivery Service-Ext-98e75b0d"
"Microsoft Threat Protection-Ext","45b3de56-22de-48d4-bf33-ed3ef3f28680","2026-08-30T20:05:11.096Z","api://Microsoft Threat Protection-Ext-45b3de56"
"Azure Machine Learning Services-Ext","a5c64f70-570b-4d70-b4a6-686043e28fad","2026-08-30T20:05:11.163Z","api://Azure Machine Learning Services-Ext-a5c64f70"
"Microsoft Device Management EMM API-Ext","5b49e66d-6a15-4543-8ee0-460520a4c126","2026-08-30T20:05:11.194Z","api://Microsoft Device Management EMM API-Ext-5b49e66d"
"CMAT-Ext","d174996f-5c9d-4b18-aadf-d0020b68763b","2026-08-30T20:05:11.247Z","api://CMAT-Ext-d174996f"
"Microsoft.SecurityDevOps Resource Provider-Ext","28b48717-5243-4bbc-81ed-b873d8e249f2","2026-08-30T20:05:11.295Z","api://Microsoft.SecurityDevOps Resource Provider-Ext-28b48717"
"K8 Bridge-Ext","81d98a9c-a730-4110-b60f-6c333a3074f1","2026-08-30T20:05:11.370Z","api://K8 Bridge-Ext-81d98a9c"
"Azure AD SAML Toolkit-Ext","3b51b365-9e00-450b-ae25-28083eb61c25","2026-08-30T20:05:11.474Z","api://Azure AD SAML Toolkit-Ext-3b51b365"
"Azure Data Lake-Ext","751b8325-479e-4bbc-a68d-3713f96b3829","2026-08-30T20:05:11.506Z","api://Azure Data Lake-Ext-751b8325"
"Autonomous Development Platform Resource Provider-Ext","09726bae-e1c1-4de3-aa18-e71159b25282","2026-08-30T20:05:11.582Z","api://Autonomous Development Platform Resource Provider-Ext-09726bae"
"Microsoft Container Registry-Ext","610d1ba2-2953-4df4-8602-754b3f2d0128","2026-08-30T20:05:11.605Z","api://Microsoft Container Registry-Ext-610d1ba2"
"R and D Tax Credit Services : 10-wk Implementation-Ext","7a68a1a7-be20-40be-8527-ac4e1fa01e06","2026-08-30T20:05:11.650Z","api://R and D Tax Credit Services : 10-wk Implementation-Ext-7a68a1a7"
"Service Encryption-Ext","975dd90b-c6ef-496e-8c4b-70db48cd5f21","2026-08-30T20:05:11.680Z","api://Service Encryption-Ext-975dd90b"
"ResourceHealthRP-Ext","2e69a264-ca30-4c6a-a3b0-9f86dc0a8837","2026-08-30T20:05:11.701Z","api://ResourceHealthRP-Ext-2e69a264"
"Azure Machine Learning OpenAI-Ext","6363a524-ec5a-442f-a9d0-8deba856d4d9","2026-08-30T20:05:11.743Z","api://Azure Machine Learning OpenAI-Ext-6363a524"
"Windows Azure Service Management API-Ext","807d5a1e-3e8e-4b9d-a48a-4f49079019ea","2026-08-30T20:05:11.788Z","api://Windows Azure Service Management API-Ext-807d5a1e"
"Monitoring Account API-Ext","bb7a3531-f28e-4ccf-8ce2-89616361627a","2026-08-30T20:05:11.902Z","api://Monitoring Account API-Ext-bb7a3531"
"Connectors-Ext","006e84f9-c021-4b81-83eb-45a1c446339d","2026-08-30T20:05:11.920Z","api://Connectors-Ext-006e84f9"
"NetworkTrafficAnalyticsService-Ext","c5ca26a9-66a8-417e-8f5a-a1b30988cc83","2026-08-30T20:05:11.956Z","api://NetworkTrafficAnalyticsService-Ext-c5ca26a9"
"IPSubstrate-Ext","31c812bb-be6b-4b13-8073-5b54a9c8b468","2026-08-30T20:05:12.006Z","api://IPSubstrate-Ext-31c812bb"
"Azure App Configuration-Ext","ad2883e3-3a3a-44a5-a460-60bd441684da","2026-08-30T20:05:12.040Z","api://Azure App Configuration-Ext-ad2883e3"
"Cortana at Work Bing Services-Ext","5d3bcc33-2824-4c74-bf9c-ee773be3dfda","2026-08-30T20:05:12.166Z","api://Cortana at Work Bing Services-Ext-5d3bcc33"
"DevAI RP-Ext","07f19f44-b6c3-4ecb-a79a-81d33e97a195","2026-08-30T20:05:12.284Z","api://DevAI RP-Ext-07f19f44"
"u-Ext","2e3ae1b1-2388-4318-a8cd-a9547bb9f2ea","2026-08-30T20:05:12.421Z","api://u-Ext-2e3ae1b1"
"Microsoft Exchange Online Protection-Ext","77165ca1-03c3-4dea-b76f-b5d88ffa4c9d","2026-08-30T20:05:12.466Z","api://Microsoft Exchange Online Protection-Ext-77165ca1"
"Office 365 Management APIs-Ext","537cfd16-bd49-4ce1-ac91-1273f50c8d3e","2026-08-30T20:05:12.516Z","api://Office 365 Management APIs-Ext-537cfd16"
"MicrosoftAutomanaged-Ext","831c3e72-8d22-4244-8dbe-fde54de0ca43","2026-08-30T20:05:12.543Z","api://MicrosoftAutomanaged-Ext-831c3e72"
"Exchange Office Graph Client for AAD - Noninteractive-Ext","3c62a85f-a866-4796-aae4-fa4e87caf0af","2026-08-30T20:05:12.568Z","api://Exchange Office Graph Client for AAD - Noninteractive-Ext-3c62a85f"
"ViewPoint-Ext","0525488f-76a2-40df-b783-121e6aad5f56","2026-08-30T20:05:12.647Z","api://ViewPoint-Ext-0525488f"
"Microsoft Azure Log Search Alerts-Ext","b5ff5483-2252-49a7-8941-ed23a63dcfef","2026-08-30T20:05:12.740Z","api://Microsoft Azure Log Search Alerts-Ext-b5ff5483"
"AAD Request Verification Service - PROD-Ext","91f50acb-571f-47f8-b558-cff33dd505f3","2026-08-30T20:05:12.792Z","api://AAD Request Verification Service - PROD-Ext-91f50acb"
"Azure SQL Managed Instance to Microsoft.Network-Ext","29ee4016-1ecc-42ba-b179-c60ceeb72ac6","2026-08-30T20:05:12.849Z","api://Azure SQL Managed Instance to Microsoft.Network-Ext-29ee4016"
"Microsoft Azure-Ext","05312c1c-6cb4-42a8-af8f-86b1161a2522","2026-08-30T20:05:12.904Z","api://Microsoft Azure-Ext-05312c1c"
"myAKSCluster-Ext","6a17c33e-7189-4b4e-84cc-7311044f6abd","2026-08-30T20:05:12.949Z","api://myAKSCluster-Ext-6a17c33e"
"Azure Addons Application-Ext","8ad369ef-0a68-4b79-a089-564d20248148","2026-08-30T20:05:13.059Z","api://Azure Addons Application-Ext-8ad369ef"
"Office 365 SharePoint Online-Ext","98e7f721-508e-4e7b-bd27-98cb57829574","2026-08-30T20:05:13.145Z","api://Office 365 SharePoint Online-Ext-98e7f721"
"Office 365 Information Protection-Ext","428e418d-65e4-4518-9a29-544355d48785","2026-08-30T20:05:13.183Z","api://Office 365 Information Protection-Ext-428e418d"
"Azure Diagnostics Resource Provider-Ext","8657d7eb-47a8-4fde-97d8-2961feec4a91","2026-08-30T20:05:13.208Z","api://Azure Diagnostics Resource Provider-Ext-8657d7eb"
"Azure SQL Managed Instance to Azure AD Resource Provider-Ext","32c3f1b1-3bde-4dca-b325-24ecf53ed4e1","2026-08-30T20:05:13.242Z","api://Azure SQL Managed Instance to Azure AD Resource Provider-Ext-32c3f1b1"
"Device Registration Service-Ext","3d8eb551-0f35-4de8-ba48-4c6ac4cf280e","2026-08-30T20:05:13.267Z","api://Device Registration Service-Ext-3d8eb551"
"Terraform Enterprise-Ext","35ae8eb1-ddec-49b4-8852-42e8d808043e","2026-08-30T20:05:13.373Z","api://Terraform Enterprise-Ext-35ae8eb1"
"Backup Management Service-Ext","fdb694ad-d7ae-4362-b6f3-121ca7865067","2026-08-30T20:05:13.489Z","api://Backup Management Service-Ext-fdb694ad"
"Azure Gallery RP-Ext","0ac35290-e8a4-4163-8005-eed8b758bd8a","2026-08-30T20:05:13.520Z","api://Azure Gallery RP-Ext-0ac35290"
"GatewayRP-Ext","c8905916-6b63-4b7d-a59e-426535c0c93b","2026-08-30T20:05:13.601Z","api://GatewayRP-Ext-c8905916"
"Intune AndroidFOTAService ConfidentialClient-Ext","22743a01-dd4e-403d-b6db-de0013b68fd5","2026-08-30T20:05:13.623Z","api://Intune AndroidFOTAService ConfidentialClient-Ext-22743a01"
"Azure SQL Virtual Network to Network Resource Provider-Ext","c803ee00-0fba-424b-8864-5dc9bdb8508e","2026-08-30T20:05:13.680Z","api://Azure SQL Virtual Network to Network Resource Provider-Ext-c803ee00"
"Microsoft Intune API-Ext","7d3499d9-b799-4839-8c6f-44d261297671","2026-08-30T20:05:13.711Z","api://Microsoft Intune API-Ext-7d3499d9"
"AADReporting-Ext","4b855237-72d8-4101-ab5b-324a6c0fea86","2026-08-30T20:05:13.889Z","api://AADReporting-Ext-4b855237"
"Cortana Experience with O365-Ext","cc50dd6b-a5a9-415b-aa64-98e48c9e9569","2026-08-30T20:05:13.993Z","api://Cortana Experience with O365-Ext-cc50dd6b"
"MSATenantRestrictions-Ext","f068bb7a-5021-4739-a1a4-09b83358afcf","2026-08-30T20:05:14.015Z","api://MSATenantRestrictions-Ext-f068bb7a"
"O365 Demeter-Ext","31cc2181-7ec8-4e04-b0b5-66e258db0bdb","2026-08-30T20:05:14.174Z","api://O365 Demeter-Ext-31cc2181"
